Date,Open,High,Low,Close,Volume
2024-07-29,167.64,169.23,166.8,168.33,20293800
2024-07-30,169.04,170.02,167.25,169.09,18959700
2024-07-31,172.02,173.02,168.81,170.33,25729100
2024-08-01,169.05,172.82,167.69,169.55,24531400
2024-08-02,165.27,167.32,163.51,165.48,29130100
2024-08-05,154.4,163.27,153.84,158.13,53630700
2024-08-06,158.21,159.44,155.31,157.17,49004600
2024-08-07,160.11,161.83,157.35,157.82,25138600
2024-08-08,159.38,162.53,159.08,160.89,25578800
2024-08-09,158.88,162.63,157.94,162.51,28602300
2024-08-12,163.19,163.74,160.7,161.14,15895300
2024-08-13,162.26,163.57,161.82,163.0,18551700
2024-08-14,161.25,162.07,156.6,159.24,40591100
2024-08-15,159.37,160.5,158.48,160.16,31524300
2024-08-16,160.33,163.89,159.99,161.81,24208600
2024-08-19,164.11,165.51,163.1,165.49,22416200
2024-08-20,165.72,167.45,165.64,166.0,18341500
2024-08-21,163.98,165.67,163.51,164.68,22902000
2024-08-22,166.08,166.41,162.16,162.64,22493300
2024-08-23,163.56,165.01,162.67,164.45,13955700
2024-08-26,165.21,166.37,163.3,164.99,14190400
2024-08-27,164.67,165.27,163.3,163.52,11821900
2024-08-28,163.87,164.43,160.39,161.7,16407400
2024-08-29,163.15,164.8,159.12,160.64,19699800
2024-08-30,161.47,162.5,160.55,162.23,22123800
2024-09-03,160.58,160.71,155.38,156.25,38945300
2024-09-04,155.55,157.88,154.86,155.35,19353800
2024-09-05,155.2,158.32,154.88,156.13,18688700
2024-09-06,156.19,156.72,149.49,149.85,37912100
2024-09-09,151.63,152.52,146.37,147.86,39260500
2024-09-10,149.59,150.4,147.49,147.81,31118800
2024-09-11,149.06,150.63,146.67,150.29,29607700
2024-09-12,152.92,153.93,151.77,153.8,29621500
2024-09-13,154.54,157.47,154.32,156.56,29591200
2024-09-16,156.41,157.34,155.7,157.15,18379800
2024-09-17,158.11,159.63,157.47,158.41,20715600
2024-09-18,158.94,159.58,157.69,158.89,23677300
2024-09-19,162.77,162.85,160.41,161.21,26587700
2024-09-20,162.56,162.79,161.13,162.65,40896400
2024-09-23,163.41,164.54,160.74,160.92,24150900
2024-09-24,162.09,162.28,159.77,161.36,23332100
2024-09-25,160.54,161.88,160.37,160.56,18869200
2024-09-26,162.7,163.14,161.35,161.8,20319300
2024-09-27,161.88,164.75,161.7,163.01,21101300
2024-09-30,162.38,165.2,162.32,164.9,20413900
2024-10-01,166.73,168.19,163.64,166.03,28338100
2024-10-02,165.46,166.56,163.78,164.91,17760200
2024-10-03,163.47,165.68,162.98,164.91,15073100
2024-10-04,167.1,167.26,164.53,166.1,19047400
2024-10-07,166.76,167.51,161.82,162.04,22463100
2024-10-08,163.0,163.78,161.93,163.44,23072700
2024-10-09,162.51,163.89,158.82,160.93,31181800
2024-10-10,159.95,162.13,159.48,161.15,14144100
2024-10-11,161.2,162.96,160.31,162.3,15344300
2024-10-14,162.7,165.28,162.46,164.01,19016100
2024-10-15,164.84,166.72,163.68,164.51,20247200
2024-10-16,163.59,164.85,162.8,164.21,16406000
2024-10-17,164.78,165.41,161.83,161.99,21453400
2024-10-18,162.25,163.76,162.14,162.48,19757700
2024-10-21,162.01,163.56,161.69,163.13,20946500
2024-10-22,162.04,164.82,162.04,164.19,16568100
2024-10-23,163.81,164.87,161.0,161.85,18280500
2024-10-24,161.9,162.39,160.09,161.79,22412500
2024-10-25,162.73,164.64,162.48,164.32,19828900
2024-10-28,167.78,167.78,163.01,165.76,32138600
2024-10-29,166.77,169.4,166.13,168.71,42169000
2024-10-30,179.64,180.97,173.06,173.46,68890800
2024-10-31,172.14,175.8,170.02,170.13,44769000
2024-11-01,169.09,171.33,167.91,170.31,31796500
2024-11-04,168.95,169.75,167.05,168.27,21492700
2024-11-05,168.46,169.55,167.87,168.77,18242100
2024-11-06,172.8,175.92,172.5,175.5,33695500
2024-11-07,176.39,180.04,176.17,179.71,25352900
2024-11-08,179.61,179.86,177.06,177.33,22006200
2024-11-11,177.55,179.51,177.45,179.31,17450400
2024-11-12,178.79,181.44,178.36,180.58,25134900
2024-11-13,179.42,179.92,177.51,177.85,23184000
2024-11-14,177.26,177.79,173.32,174.57,31007500
2024-11-15,172.73,173.14,170.24,171.5,32504600
2024-11-18,172.42,174.43,171.91,174.29,20135300
2024-11-19,172.72,177.84,172.56,177.1,23434900
2024-11-20,176.32,176.66,172.78,174.97,18997100
2024-11-21,172.9,173.13,162.76,166.67,59734400
2024-11-22,164.9,165.5,162.96,163.81,38604600
2024-11-25,165.14,167.66,164.66,166.69,33135300
2024-11-26,166.67,168.85,166.62,168.15,20486700
2024-11-27,168.03,168.51,167.06,168.26,19266500
2024-11-29,167.53,168.46,166.2,167.98,14257200
2024-12-02,167.8,171.09,167.6,170.51,23789100
2024-12-03,170.51,171.69,169.87,170.36,22248700
2024-12-04,170.17,173.91,170.08,173.37,31615100
2024-12-05,174.35,175.05,171.34,171.65,21356200
2024-12-06,171.04,174.07,170.87,173.71,21462400
2024-12-09,173.16,175.45,172.85,174.56,25389600
2024-12-10,182.01,185.5,180.22,184.32,54813000
2024-12-11,184.46,194.71,184.0,194.5,67894100
2024-12-12,194.1,194.28,190.83,191.08,34817500
2024-12-13,190.13,191.84,188.77,188.95,25143500
2024-12-16,191.98,198.08,191.73,195.75,44934900
2024-12-17,196.34,200.49,194.08,194.52,43504000
2024-12-18,194.32,196.09,186.88,187.53,34166100
2024-12-19,190.75,192.14,187.51,187.64,32265200
